,time,temperature_2m,cloudcover,windspeed_10m,latitude,longitude,location
1282,2024-11-04T10:00,7.6,81,2.4,45.4952,-122.6584,"(45.4952, -122.6584)"
1283,2024-11-04T11:00,7.3,100,1.8,45.4952,-122.6584,"(45.4952, -122.6584)"
1284,2024-11-04T12:00,7.1,100,1.3,45.4952,-122.6584,"(45.4952, -122.6584)"
1285,2024-11-04T13:00,7.6,100,1.8,45.4952,-122.6584,"(45.4952, -122.6584)"
1286,2024-11-04T14:00,7.7,100,2.9,45.4952,-122.6584,"(45.4952, -122.6584)"
1287,2024-11-04T15:00,7.9,100,4.5,45.4952,-122.6584,"(45.4952, -122.6584)"
1288,2024-11-04T16:00,8.1,100,5.9,45.4952,-122.6584,"(45.4952, -122.6584)"
1289,2024-11-04T17:00,8.2,100,6.5,45.4952,-122.6584,"(45.4952, -122.6584)"
1290,2024-11-04T18:00,8.5,100,7.4,45.4952,-122.6584,"(45.4952, -122.6584)"
1291,2024-11-04T19:00,9.0,100,6.6,45.4952,-122.6584,"(45.4952, -122.6584)"
1292,2024-11-04T20:00,9.3,100,5.1,45.4952,-122.6584,"(45.4952, -122.6584)"
1293,2024-11-04T21:00,9.7,100,4.3,45.4952,-122.6584,"(45.4952, -122.6584)"
1294,2024-11-04T22:00,9.9,100,5.0,45.4952,-122.6584,"(45.4952, -122.6584)"
1295,2024-11-04T23:00,10.3,100,6.1,45.4952,-122.6584,"(45.4952, -122.6584)"
1296,2024-11-05T00:00,9.9,100,7.2,45.4952,-122.6584,"(45.4952, -122.6584)"
1297,2024-11-05T01:00,9.9,100,8.4,45.4952,-122.6584,"(45.4952, -122.6584)"
1298,2024-11-05T02:00,9.8,100,9.5,45.4952,-122.6584,"(45.4952, -122.6584)"
1299,2024-11-05T03:00,9.6,100,10.0,45.4952,-122.6584,"(45.4952, -122.6584)"
1300,2024-11-05T04:00,9.3,100,10.2,45.4952,-122.6584,"(45.4952, -122.6584)"
1301,2024-11-05T05:00,8.8,100,10.6,45.4952,-122.6584,"(45.4952, -122.6584)"
1302,2024-11-05T06:00,8.4,100,10.9,45.4952,-122.6584,"(45.4952, -122.6584)"
1303,2024-11-05T07:00,8.2,91,9.7,45.4952,-122.6584,"(45.4952, -122.6584)"
1304,2024-11-05T08:00,8.0,82,7.7,45.4952,-122.6584,"(45.4952, -122.6584)"
1305,2024-11-05T09:00,7.9,73,6.4,45.4952,-122.6584,"(45.4952, -122.6584)"
1306,2024-11-05T10:00,7.6,82,6.4,45.4952,-122.6584,"(45.4952, -122.6584)"
1307,2024-11-05T11:00,7.3,91,7.6,45.4952,-122.6584,"(45.4952, -122.6584)"
1308,2024-11-05T12:00,7.1,100,8.8,45.4952,-122.6584,"(45.4952, -122.6584)"
1309,2024-11-05T13:00,6.8,100,9.8,45.4952,-122.6584,"(45.4952, -122.6584)"
1310,2024-11-05T14:00,6.5,100,10.5,45.4952,-122.6584,"(45.4952, -122.6584)"
1311,2024-11-05T15:00,6.6,100,11.1,45.4952,-122.6584,"(45.4952, -122.6584)"
1312,2024-11-05T16:00,7.4,100,11.6,45.4952,-122.6584,"(45.4952, -122.6584)"
1313,2024-11-05T17:00,8.6,100,12.3,45.4952,-122.6584,"(45.4952, -122.6584)"
1314,2024-11-05T18:00,9.6,100,13.3,45.4952,-122.6584,"(45.4952, -122.6584)"
1315,2024-11-05T19:00,10.4,90,15.4,45.4952,-122.6584,"(45.4952, -122.6584)"
1316,2024-11-05T20:00,11.1,81,17.7,45.4952,-122.6584,"(45.4952, -122.6584)"
1317,2024-11-05T21:00,11.5,71,18.7,45.4952,-122.6584,"(45.4952, -122.6584)"
1318,2024-11-05T22:00,11.4,65,17.8,45.4952,-122.6584,"(45.4952, -122.6584)"
1319,2024-11-05T23:00,11.0,58,16.0,45.4952,-122.6584,"(45.4952, -122.6584)"
1320,2024-11-06T00:00,10.6,52,13.4,45.4952,-122.6584,"(45.4952, -122.6584)"
1321,2024-11-06T01:00,10.2,52,10.3,45.4952,-122.6584,"(45.4952, -122.6584)"
1322,2024-11-06T02:00,9.8,51,7.3,45.4952,-122.6584,"(45.4952, -122.6584)"
1323,2024-11-06T03:00,9.4,51,5.1,45.4952,-122.6584,"(45.4952, -122.6584)"
1324,2024-11-06T04:00,8.9,36,2.5,45.4952,-122.6584,"(45.4952, -122.6584)"
1325,2024-11-06T05:00,8.3,22,0.7,45.4952,-122.6584,"(45.4952, -122.6584)"
1326,2024-11-06T06:00,7.8,7,2.5,45.4952,-122.6584,"(45.4952, -122.6584)"
1327,2024-11-06T07:00,7.4,8,3.3,45.4952,-122.6584,"(45.4952, -122.6584)"
1328,2024-11-06T08:00,7.1,9,3.9,45.4952,-122.6584,"(45.4952, -122.6584)"
1329,2024-11-06T09:00,6.7,10,4.1,45.4952,-122.6584,"(45.4952, -122.6584)"
1330,2024-11-06T10:00,6.4,26,4.0,45.4952,-122.6584,"(45.4952, -122.6584)"
1331,2024-11-06T11:00,6.0,42,3.6,45.4952,-122.6584,"(45.4952, -122.6584)"
1332,2024-11-06T12:00,5.7,58,3.6,45.4952,-122.6584,"(45.4952, -122.6584)"
1333,2024-11-06T13:00,5.5,69,3.6,45.4952,-122.6584,"(45.4952, -122.6584)"
1334,2024-11-06T14:00,5.3,79,4.0,45.4952,-122.6584,"(45.4952, -122.6584)"
1335,2024-11-06T15:00,5.4,90,4.4,45.4952,-122.6584,"(45.4952, -122.6584)"
1336,2024-11-06T16:00,5.9,76,4.8,45.4952,-122.6584,"(45.4952, -122.6584)"
1337,2024-11-06T17:00,6.7,63,5.2,45.4952,-122.6584,"(45.4952, -122.6584)"
1338,2024-11-06T18:00,7.7,49,5.6,45.4952,-122.6584,"(45.4952, -122.6584)"
1339,2024-11-06T19:00,8.9,37,6.4,45.4952,-122.6584,"(45.4952, -122.6584)"
1340,2024-11-06T20:00,10.4,26,7.1,45.4952,-122.6584,"(45.4952, -122.6584)"
1341,2024-11-06T21:00,11.4,14,7.4,45.4952,-122.6584,"(45.4952, -122.6584)"
1342,2024-11-06T22:00,11.7,13,7.3,45.4952,-122.6584,"(45.4952, -122.6584)"
1343,2024-11-06T23:00,11.7,11,7.2,45.4952,-122.6584,"(45.4952, -122.6584)"
1344,2024-10-31T00:00,7.5,100,14.0,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1345,2024-10-31T01:00,6.5,100,11.4,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1346,2024-10-31T02:00,6.2,100,9.0,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1347,2024-10-31T03:00,5.8,99,7.8,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1348,2024-10-31T04:00,5.7,100,9.8,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1349,2024-10-31T05:00,6.1,100,14.1,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1350,2024-10-31T06:00,5.8,92,9.7,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1351,2024-10-31T07:00,5.3,92,19.2,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1352,2024-10-31T08:00,5.2,60,17.1,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1353,2024-10-31T09:00,5.2,100,18.2,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1354,2024-10-31T10:00,4.7,100,17.7,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1355,2024-10-31T11:00,5.0,100,14.3,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1356,2024-10-31T12:00,4.8,92,20.6,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1357,2024-10-31T13:00,4.7,100,17.1,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1358,2024-10-31T14:00,4.9,100,15.4,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1359,2024-10-31T15:00,4.6,100,19.8,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1360,2024-10-31T16:00,4.9,52,18.3,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1361,2024-10-31T17:00,5.5,100,19.2,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1362,2024-10-31T18:00,6.0,100,17.9,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1363,2024-10-31T19:00,6.8,100,16.1,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1364,2024-10-31T20:00,6.6,100,15.6,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1365,2024-10-31T21:00,7.7,100,15.7,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1366,2024-10-31T22:00,8.0,100,15.1,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1367,2024-10-31T23:00,8.3,100,15.0,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1368,2024-11-01T00:00,8.2,100,20.6,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1369,2024-11-01T01:00,7.5,100,22.4,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1370,2024-11-01T02:00,7.2,100,23.1,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1371,2024-11-01T03:00,7.1,100,23.0,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1372,2024-11-01T04:00,6.8,100,21.8,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1373,2024-11-01T05:00,6.7,100,17.3,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1374,2024-11-01T06:00,6.8,100,20.1,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1375,2024-11-01T07:00,7.0,100,19.4,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1376,2024-11-01T08:00,7.3,100,16.9,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1377,2024-11-01T09:00,7.4,100,17.4,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1378,2024-11-01T10:00,7.3,100,21.6,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1379,2024-11-01T11:00,7.2,100,20.5,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1380,2024-11-01T12:00,7.4,100,21.6,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1381,2024-11-01T13:00,7.7,100,22.1,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1382,2024-11-01T14:00,8.0,100,27.5,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1383,2024-11-01T15:00,8.2,100,28.2,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1384,2024-11-01T16:00,9.0,100,30.4,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1385,2024-11-01T17:00,9.5,100,33.2,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1386,2024-11-01T18:00,10.3,97,31.4,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1387,2024-11-01T19:00,10.2,100,29.6,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1388,2024-11-01T20:00,10.3,100,31.1,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1389,2024-11-01T21:00,10.9,80,22.8,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1390,2024-11-01T22:00,11.0,100,10.2,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1391,2024-11-01T23:00,10.6,100,8.7,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1392,2024-11-02T00:00,10.5,100,5.2,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1393,2024-11-02T01:00,8.2,100,12.4,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1394,2024-11-02T02:00,8.1,100,10.4,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1395,2024-11-02T03:00,8.3,100,6.5,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1396,2024-11-02T04:00,7.5,93,5.4,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1397,2024-11-02T05:00,7.6,77,5.7,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1398,2024-11-02T06:00,8.1,90,3.6,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1399,2024-11-02T07:00,8.1,100,1.6,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1400,2024-11-02T08:00,7.8,100,1.8,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1401,2024-11-02T09:00,7.4,100,2.9,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1402,2024-11-02T10:00,6.9,100,5.7,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1403,2024-11-02T11:00,6.7,92,4.3,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1404,2024-11-02T12:00,6.8,100,3.3,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1405,2024-11-02T13:00,6.9,100,3.6,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1406,2024-11-02T14:00,6.7,100,5.2,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1407,2024-11-02T15:00,6.3,100,4.0,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1408,2024-11-02T16:00,6.5,100,3.3,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1409,2024-11-02T17:00,7.5,100,4.8,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1410,2024-11-02T18:00,8.2,100,9.0,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1411,2024-11-02T19:00,9.6,100,11.1,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1412,2024-11-02T20:00,10.6,100,10.8,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1413,2024-11-02T21:00,11.3,100,12.0,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1414,2024-11-02T22:00,11.5,100,12.6,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1415,2024-11-02T23:00,11.3,100,12.2,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1416,2024-11-03T00:00,10.2,100,12.6,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1417,2024-11-03T01:00,8.4,18,8.7,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1418,2024-11-03T02:00,7.9,11,7.4,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1419,2024-11-03T03:00,7.5,5,7.2,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1420,2024-11-03T04:00,7.0,76,6.4,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1421,2024-11-03T05:00,6.9,100,6.2,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1422,2024-11-03T06:00,6.9,100,5.9,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1423,2024-11-03T07:00,6.9,100,4.8,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1424,2024-11-03T08:00,7.1,100,6.7,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1425,2024-11-03T09:00,7.2,100,6.5,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1426,2024-11-03T10:00,6.9,100,6.8,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1427,2024-11-03T11:00,6.7,100,5.4,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1428,2024-11-03T12:00,6.9,100,3.0,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1429,2024-11-03T13:00,7.0,100,2.3,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1430,2024-11-03T14:00,7.0,100,7.3,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1431,2024-11-03T15:00,7.0,100,10.8,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1432,2024-11-03T16:00,7.2,100,9.4,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1433,2024-11-03T17:00,8.0,100,5.9,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1434,2024-11-03T18:00,9.1,100,8.2,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1435,2024-11-03T19:00,9.4,100,8.9,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1436,2024-11-03T20:00,9.4,100,9.6,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1437,2024-11-03T21:00,9.9,100,7.4,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1438,2024-11-03T22:00,10.6,100,5.2,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1439,2024-11-03T23:00,10.6,100,5.6,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1440,2024-11-04T00:00,9.7,100,8.0,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1441,2024-11-04T01:00,8.2,18,4.4,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1442,2024-11-04T02:00,7.7,99,2.9,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1443,2024-11-04T03:00,7.5,54,4.3,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1444,2024-11-04T04:00,7.0,100,3.4,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1445,2024-11-04T05:00,6.4,100,3.3,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1446,2024-11-04T06:00,5.9,100,4.0,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1447,2024-11-04T07:00,5.5,100,4.3,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1448,2024-11-04T08:00,5.2,92,4.0,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1449,2024-11-04T09:00,5.0,79,3.6,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1450,2024-11-04T10:00,5.0,93,3.1,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1451,2024-11-04T11:00,4.8,100,3.5,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1452,2024-11-04T12:00,4.7,100,3.2,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1453,2024-11-04T13:00,4.9,100,2.7,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1454,2024-11-04T14:00,5.3,100,3.1,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1455,2024-11-04T15:00,5.6,100,3.7,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1456,2024-11-04T16:00,6.1,100,5.1,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1457,2024-11-04T17:00,6.3,100,6.5,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1458,2024-11-04T18:00,7.1,100,8.1,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1459,2024-11-04T19:00,7.6,100,7.3,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1460,2024-11-04T20:00,7.8,100,5.8,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1461,2024-11-04T21:00,8.2,100,4.8,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1462,2024-11-04T22:00,8.0,100,4.9,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1463,2024-11-04T23:00,8.8,100,5.9,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1464,2024-11-05T00:00,8.3,100,6.5,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1465,2024-11-05T01:00,8.1,100,7.3,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1466,2024-11-05T02:00,7.8,100,7.7,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1467,2024-11-05T03:00,7.5,100,8.7,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1468,2024-11-05T04:00,7.0,100,10.8,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1469,2024-11-05T05:00,6.5,100,13.3,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1470,2024-11-05T06:00,6.1,100,14.4,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1471,2024-11-05T07:00,5.8,100,12.5,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1472,2024-11-05T08:00,5.5,100,8.9,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1473,2024-11-05T09:00,5.3,100,6.4,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1474,2024-11-05T10:00,4.9,99,6.1,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1475,2024-11-05T11:00,4.6,99,7.4,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1476,2024-11-05T12:00,4.3,98,7.9,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1477,2024-11-05T13:00,3.9,99,7.9,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1478,2024-11-05T14:00,3.7,99,7.6,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1479,2024-11-05T15:00,3.9,100,7.7,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1480,2024-11-05T16:00,5.0,93,9.1,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1481,2024-11-05T17:00,6.5,87,12.3,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1482,2024-11-05T18:00,7.8,80,14.8,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1483,2024-11-05T19:00,8.4,74,16.2,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1484,2024-11-05T20:00,8.8,67,16.9,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1485,2024-11-05T21:00,8.9,61,17.1,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1486,2024-11-05T22:00,8.9,74,16.6,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1487,2024-11-05T23:00,8.6,87,15.5,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1488,2024-11-06T00:00,8.3,100,13.2,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1489,2024-11-06T01:00,7.9,78,9.7,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1490,2024-11-06T02:00,7.5,55,6.3,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1491,2024-11-06T03:00,7.1,33,5.1,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1492,2024-11-06T04:00,6.5,24,4.2,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1493,2024-11-06T05:00,5.9,16,2.9,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1494,2024-11-06T06:00,5.3,7,1.8,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1495,2024-11-06T07:00,4.8,8,1.8,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1496,2024-11-06T08:00,4.3,8,2.7,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1497,2024-11-06T09:00,3.9,9,3.6,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1498,2024-11-06T10:00,3.5,32,3.6,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1499,2024-11-06T11:00,3.1,55,3.3,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1500,2024-11-06T12:00,2.8,78,3.1,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1501,2024-11-06T13:00,2.4,76,3.1,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1502,2024-11-06T14:00,2.0,75,3.4,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1503,2024-11-06T15:00,2.1,73,3.7,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1504,2024-11-06T16:00,2.9,81,4.3,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1505,2024-11-06T17:00,4.2,89,5.4,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1506,2024-11-06T18:00,5.6,97,6.4,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1507,2024-11-06T19:00,7.0,70,7.1,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1508,2024-11-06T20:00,8.5,44,7.5,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1509,2024-11-06T21:00,9.5,17,7.8,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1510,2024-11-06T22:00,9.8,16,7.6,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
1511,2024-11-06T23:00,9.6,15,7.2,45.4952,-122.69839999999999,"(45.4952, -122.69839999999999)"
