,Date,Value,location,parameter,longitude,latitude,Data_Converted
197,2024-08-14T07:00:00+00:00,5.731250007947286,1552754,pm25,-122.432269,45.592266,2024-08-14 07:00:00+00:00
198,2024-08-14T06:00:00+00:00,5.258333325386047,1552754,pm25,-122.432269,45.592266,2024-08-14 06:00:00+00:00
199,2024-08-14T05:00:00+00:00,5.666666666666667,1552754,pm25,-122.432269,45.592266,2024-08-14 05:00:00+00:00
0,2024-08-22T12:00:00+00:00,2.0,8573,pm25,-122.4834,45.4962,2024-08-22 12:00:00+00:00
1,2024-08-22T11:00:00+00:00,1.9,8573,pm25,-122.4834,45.4962,2024-08-22 11:00:00+00:00
2,2024-08-22T10:00:00+00:00,1.9,8573,pm25,-122.4834,45.4962,2024-08-22 10:00:00+00:00
3,2024-08-22T09:00:00+00:00,1.9,8573,pm25,-122.4834,45.4962,2024-08-22 09:00:00+00:00
4,2024-08-22T08:00:00+00:00,1.9,8573,pm25,-122.4834,45.4962,2024-08-22 08:00:00+00:00
5,2024-08-22T07:00:00+00:00,2.0,8573,pm25,-122.4834,45.4962,2024-08-22 07:00:00+00:00
6,2024-08-22T06:00:00+00:00,1.9,8573,pm25,-122.4834,45.4962,2024-08-22 06:00:00+00:00
7,2024-08-22T05:00:00+00:00,2.0,8573,pm25,-122.4834,45.4962,2024-08-22 05:00:00+00:00
8,2024-08-22T04:00:00+00:00,2.1,8573,pm25,-122.4834,45.4962,2024-08-22 04:00:00+00:00
9,2024-08-22T03:00:00+00:00,2.2,8573,pm25,-122.4834,45.4962,2024-08-22 03:00:00+00:00
10,2024-08-22T02:00:00+00:00,2.1,8573,pm25,-122.4834,45.4962,2024-08-22 02:00:00+00:00
11,2024-08-22T01:00:00+00:00,2.2,8573,pm25,-122.4834,45.4962,2024-08-22 01:00:00+00:00
12,2024-08-21T22:00:00+00:00,3.0,8573,pm25,-122.4834,45.4962,2024-08-21 22:00:00+00:00
13,2024-08-21T20:00:00+00:00,3.1,8573,pm25,-122.4834,45.4962,2024-08-21 20:00:00+00:00
14,2024-08-21T19:00:00+00:00,2.7,8573,pm25,-122.4834,45.4962,2024-08-21 19:00:00+00:00
15,2024-08-21T17:00:00+00:00,2.9,8573,pm25,-122.4834,45.4962,2024-08-21 17:00:00+00:00
16,2024-08-21T15:00:00+00:00,3.1,8573,pm25,-122.4834,45.4962,2024-08-21 15:00:00+00:00
17,2024-08-21T13:00:00+00:00,3.9,8573,pm25,-122.4834,45.4962,2024-08-21 13:00:00+00:00
18,2024-08-21T12:00:00+00:00,3.7,8573,pm25,-122.4834,45.4962,2024-08-21 12:00:00+00:00
